text;context;verse;predicate;form;lexeme;PoS;head;anim;semantics;number;role;case;marker;allomorph;postp;trajector;motion;dialect;area;year;period
Lç;"""ethor baitzitezen <haurtxoaren zirkonziditzera>""";Lk Archaic,59;etorri;zirkonziditzera;zirkunzidatu;nmlz;zirkunzidatu;inanim;;SG;Purpose;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;""" goardetarik batzu ethor zitezen <hirira>""";Mt 28,11;etorri;hirira;hiri;noun;hiri;inanim;settlement;SG;Goal;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""burjés batekin jar zedin, eta hark igor zezan <bere posesionetara> urdén bazkatzera.""";Lk 15,15;igorri;posesionetara;posesio;noun;posesio;inanim;area;PL;Goal;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""burjés batekin jar zedin, eta hark igor zezan bere posesionetara <urdén bazkatzera>.""";Lk 15,15;igorri;bazkatzera;bazkaldu;nmlz;bazkaldu;inanim;;SG;Purpose;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""ethorten dirade <Jethsemane deitzen den lekhu batetara>""";Mk 14,32;etorri;batetara;bat;det;leku;inanim;location;SG;Goal;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""ethor zedin Jesus hekin <Jethsemane deitzen den lekhu batetara>.""";Mt 26,36;etorri;batetara;bat;det;leku;inanim;location;SG;Goal;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""Orduan ethorten da <bere diszipuluetara>""";Mt 26,45;etorri;diszipuluetara;diszipulu;noun;diszipulu;human;occupation;PL;Goal;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""berriz ilkhi zedin <Juduetara>""";Jn 18,38;jalgi;judeara;judea;toponym;judea;inanim;country;SG;Goal;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""joan izan da hamabietarik bat Judas Iskariot deitzen zena, <Sakrifikadore prinzipaletara>.""";Mt 26,14;joan;prinzipaletara;sakrifikadore;noun;sakrifikadore;human;occupation;PL;Goal;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""Orduan hura du eramaiten deabruak <Zibitate saindura>""";Mt 4,5;eraman;saindura;saindu;adj;ziutate;inanim;settlement;SG;Goal;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""thu egin zezan <lurrera>""";Jn 9,6;tu_egin;lurrera;lur;noun;lur;inanim;orientation;SG;Goal;allative;–ra;;;substance;real;L;E;1571;Archaic
Lç;""" retira zedin <Egiptera>""";Mt 2,14;erretiratu;egiptera;egipto;toponym;egipto;inanim;country;SG;Goal;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""Eta bertan Spirituak irion zezan hura <desertura>.""";Mk Archaic,12;irion;desertura;desertu;noun;desertu;inanim;area;SG;Goal;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""joan zedin berriz <Jordanaz berze aldera>, lehen Joanes batheiatzen ari zen lekhura""";Jn 10,40;joan;aldera;alde;noun;alde;inanim;area;SG;Goal;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""joan zedin berriz Jordanaz berze aldera, lehen Joanes batheiatzen ari zen <lekhura>""";Jn 10,40;joan;lekhura;leku;noun;leku;inanim;location;SG;Goal;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""Eta igor zezan Joanesi presoindegian buruaren <edeki erazitera>.""";Mt 14,10;igorri;edeki_erazitera;edeki;nmlz;edeki;inanim;;SG;Purpose;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""emozue erhaztun bat <bere eskura>, eta zapatak oinetara""";Lk 15,22;eman;eskura;esku;noun;esku;inanim;body-part;SG;Goal;allative;–ra;;;artifact;real;L;E;1571;Archaic
Lç;"""emozue erhaztun bat bere eskura, eta zapatak <oinetara>""";Lk 15,22;eman;oinetara;oin;noun;oin;inanim;body-part;PL;Goal;allative;–ra;;;artifact;real;L;E;1571;Archaic
Lç;"""berze parte bat eror zedin <elhorri artera>""";Mk 4,7;erori;artera;arte;postp;elorri;inanim;vegetal;indet;Goal;allative;–ra;;Ø_arte;substance;real;L;E;1571;Archaic
Lç;"""jaiki zedin <irakurtzera>""";Lk 4,16;jaiki;irakurtzera;irakurri;nmlz;irakurri;inanim;;SG;Purpose;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""berzea eror zedin <lur onera>""";Mk 4,8;erori;onera;on;adj;lur;inanim;area;SG;Goal;allative;–ra;;;substance;real;L;E;1571;Archaic
Lç;"""Zer irudi zaizue, ezen eztela ethorriren <bestara>?""";Jn 11,56;etorri;bestara;besta;noun;besta;inanim;event;SG;Goal;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""ethorririk egotz zezan bere burua <haren oinetara>""";Mk 7,25;egotzi;oinetara;oin;noun;oin;inanim;body-part;PL;Goal;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""Moisesek permetitu dik <separazioneko letraren skribatzera>, eta emaztearen utzitera.""";Mk 10,4;permititu;skribatzera;eskribitu;nmlz;eskribitu;inanim;;SG;Complement;allative;–ra;;;;inanim;L;E;1571;Archaic
Lç;"""Moisesek permetitu dik separazioneko letraren skribatzera, eta <emaztearen utzitera>.""";Mk 10,4;permititu;utzitera;utzi;nmlz;utzi;inanim;;SG;Complement;allative;–ra;;;;inanim;L;E;1571;Archaic
Lç;"""Berriz hura du eramaiten deabruak guzizko <mendi gora batetara>""";Mt 4,8;eraman;batetara;bat;det;mendi;inanim;area;SG;Goal;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;""" Eta jaikirik egotz zezaten hura <hiritik kanpora>, eta eraman zezaten mendi gainera (zeinen gainean haien hiria edifikatua baitzen) gainetik behera egotz lezatenzat.""";Lk 4,29;egotzi;kanpora;kanpo;adv;kanpo;inanim;orientation;SG;Direction;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;""" Eta jaikirik egotz zezaten hura hiritik kanpora, eta eraman zezaten <mendi gainera> (zeinen gainean haien hiria edifikatua baitzen) gainetik behera egotz lezatenzat.""";Lk 4,29;eraman;gainera;gain;postp;mendi;inanim;area;SG;Goal;allative;–ra;;Ø_gain;human;real;L;E;1571;Archaic
Lç;""" Eta jaikirik egotz zezaten hura hiritik kanpora, eta eraman zezaten mendi gainera (zeinen gainean haien hiria edifikatua baitzen) <gainetik behera> egotz lezatenzat.""";Lk 4,29;egotzi;behera;behe;adv;behe;inanim;orientation;SG;Manner;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""Huná, ereille bat ilkhi zedin <ereitera>.""";Mt 13,3;jalgi;ereitera;erein;nmlz;erein;inanim;;SG;Purpose;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""Gero ethorten da <diszipuluetara>, eta erideiten ditu lo daunzala.""";Mt 26,40;etorri;diszipuluetara;diszipulu;noun;diszipulu;human;occupation;PL;Goal;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""Biharamunean Jesus joan nahi izan zen <Galileara>""";Jn Archaic,43;joan;galileara;galilea;toponym;galilea;inanim;country;SG;Goal;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""Parti zitezen bada haren diszipuluak, eta ethor zitezen <hirira>""";Mk 14,16;etorri;hirira;hiri;noun;hiri;inanim;settlement;SG;Goal;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""Gero orazionetik jaikirik ethor zedin <bere diszipuluetara>""";Lk 22,45;etorri;diszipuluetara;diszipulu;noun;diszipulu;human;occupation;PL;Goal;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;""" Igan zedin bada Jesus <Jerusalemera>""";Jn 2,13;igan;jerusalemera;jerusalem;toponym;jerusalem;inanim;settlement;SG;Goal;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""Eta jaikirik ordu hartan berean itzul zitezen <Jerusalemera>""";Lk 24,33;itzuli;jerusalemera;jerusalem;toponym;jerusalem;inanim;settlement;SG;Goal;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""Enzun zezan Jesusek nola egotzi ukhan zuten hura <kanpora>""";Jn 9,35;egotzi;kanpora;kanpo;adv;kanpo;inanim;orientation;SG;Direction;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""Zoazte bada <bide kantoinetara>, eta eridenen dituzuen guziak dei itzazue ezteietara.""";Mt 22,9;joan;kantoinetara;kantoi;noun;kantoi;inanim;area;PL;Goal;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""Zoazte bada bide kantoinetara, eta eridenen dituzuen guziak dei itzazue <ezteietara>.""";Mt 22,9;deitu;ezteietara;eztei;noun;eztei;inanim;event;PL;Goal;allative;–ra;;;human;metaphoric;L;E;1571;Archaic
Lç;"""Egotzazue sarea <unziaren eskuineko aldera>""";Jn 21,6;egotzi;aldera;alde;noun;alde;inanim;area;SG;Direction;allative;–ra;;;artifact;real;L;E;1571;Archaic
Lç;"""Eta igor zitzan hek Jainkoaren resumaren <predikatzera>, eta erién sendatzera.""";Lk 9,2;igorri;predikatzera;predikatu;nmlz;predikatu;inanim;;SG;Purpose;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""Eta igor zitzan hek Jainkoaren resumaren predikatzera, eta <erién sendatzera>.""";Lk 9,2;igorri;sendatzera;sendatu;nmlz;sendatu;inanim;;SG;Purpose;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""Gizon bat jausten zen Jerusalemetik <Jerikora>, eta eror zedin gaixtaginén artera""";Lk 10,30;jaitsi;jerikora;jeriko;toponym;jeriko;inanim;settlement;SG;Goal;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""Gizon bat jausten zen Jerusalemetik Jerikora, eta eror zedin <gaixtaginén artera>""";Lk 10,30;erori;artera;arte;postp;gaiztagin;human;occupation;PL;Goal;allative;–ra;;GEN_arte;human;metaphoric;L;E;1571;Archaic
Lç;"""ethorteko zen <hiri eta lekhu guzietara>""";Lk 10,Archaic;etorri;guzietara;guzti;det;hiri;inanim;settlement;PL;Goal;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""ethorteko zen <hiri eta lekhu guzietara>""";Lk 10,Archaic;etorri;guzietara;guzti;det;leku;inanim;location;PL;Goal;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""oraino ez naun igan <neure Aitagana>, baina habil ene anaietara""";Jn 20,17;igan;aitagana;aita;noun;aita;human;kinship;SG;Goal;allative;–gana;–agana;;human;real;L;E;1571;Archaic
Lç;"""oraino ez naun igan neure Aitagana, baina habil <ene anaietara>""";Jn 20,17;ibili;anaietara;anaia;noun;anaia;human;kinship;PL;Goal;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""Ilkhi zedin bada Pilate <hetara> kanpora""";Jn 18,29;jalgi;hetara;haiek;pro;haiek;human;human;PL;Goal;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""Ilkhi zedin bada Pilate hetara <kanpora>""";Jn 18,29;jalgi;kanpora;kanpo;adv;kanpo;inanim;orientation;SG;Direction;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""hetarik batzu joan zitezen <Fariseuetara>""";Jn 11,46;joan;fariseuetara;fariseu;noun;fariseu;human;ethnics;PL;Goal;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""egotz zezan bere burua <haren aitzinera>""";Mk 5,33;egotzi;aitzinera;aitzin;postp;hura;human;human;SG;Goal;allative;–ra;;GEN_aitzin;human;real;L;E;1571;Archaic
Lç;"""Eta gehiagorik etziraden ausartzen deusez <haren interrogatzera>.""";Lk 20,40;ausartu;interrogatzera;;nmlz;;inanim;;SG;Complement;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""Utzi zezan bada bere unzia emazteak, eta joan zedin <hirira>""";Jn 4,28;joan;hirira;hiri;noun;hiri;inanim;settlement;SG;Goal;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""Ilkhi zedin bada berriz Pilate <kanpora>""";Jn 19,4;jalgi;kanpora;kanpo;adv;kanpo;inanim;orientation;SG;Direction;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""permeti iezadak behin joan nadin <neure aitaren ohorztera>""";Lk 9,59;permititu;ohorztera;ehortzi;nmlz;ehortzi;inanim;;SG;Complement;allative;–ra;;;;inanim;L;E;1571;Archaic
Lç;"""hari zarreitzate sarthuren den <etxera>""";Lk 22,10;sartu;etxera;etxe;noun;etxe;inanim;building;SG;Goal;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""Eta prest ziradenak sar zitezen harekin <ezteietara>""";Mt 25,10;sartu;ezteietara;eztei;noun;eztei;inanim;event;PL;Goal;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""ausart zedin <Pilatgana sartzera>""";Mk 15,43;ausartu;sartzera;sartu;nmlz;sartu;inanim;;SG;Complement;allative;–ra;;;;inanim;L;E;1571;Archaic
Lç;"""ausart zedin <Pilatgana> sartzera""";Mk 15,43;sartu;pilatgana;pilato;noun;pilato;human;human;SG;Goal;allative;–gana;–agana;;human;metaphoric;L;E;1571;Archaic
Lç;"""Orduan sarthurik <unzira> iragan zedin berze aldera, eta ethor zedin bere hirira.""";Mt 9,Archaic;sartu;unzira;ontzi;noun;ontzi;inanim;vessel;SG;Goal;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""Orduan sarthurik unzira iragan zedin <berze aldera>, eta ethor zedin bere hirira.""";Mt 9,Archaic;iragan;aldera;alde;noun;alde;inanim;area;SG;Goal;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""Orduan sarthurik unzira iragan zedin berze aldera, eta ethor zedin <bere hirira>.""";Mt 9,Archaic;etorri;hirira;hiri;noun;hiri;inanim;settlement;SG;Goal;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""igan zedin <unzi batetara>, eta ethor zedin Magdaleko bazterretara.""";Mt 15,39;igan;batetara;bat;det;ontzi;inanim;vessel;indet;Goal;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""igan zedin unzi batetara, eta ethor zedin <Magdaleko bazterretara>.""";Mt 15,39;etorri;bazterretara;bazter;noun;bazter;inanim;area;PL;Goal;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""parte bat eror baitzedin <bide bazterrera>""";Mk 4,4;erori;bazterrera;bazter;noun;bazter;inanim;area;SG;Goal;allative;–ra;;;substance;real;L;E;1571;Archaic
Lç;"""Eta bertan <unzira> sarthurik bere diszipuluekin, ethor zedin Dalmanutha bazterretara.""";Mk 8,10;sartu;unzira;ontzi;noun;ontzi;inanim;vessel;SG;Goal;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""Eta bertan unzira sarthurik bere diszipuluekin, ethor zedin <Dalmanutha bazterretara>.""";Mk 8,10;etorri;bazterretara;bazter;noun;bazter;inanim;area;PL;Goal;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""Orduan jendeak ilkhi zitezen egin izan zenaren <ikhustera>""";Lk 8,35;jalgi;ikhustera;ikusi;nmlz;ikusi;inanim;;SG;Purpose;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""sar zitezen hek ere <unzietara>, eta ethor zitezen Kapernaumera""";Jn 6,24;sartu;unzietara;ontzi;noun;ontzi;inanim;vessel;PL;Goal;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""sar zitezen hek ere unzietara, eta ethor zitezen <Kapernaumera>""";Jn 6,24;etorri;kapernaumera;kaparnaum;toponym;kaparnaum;inanim;settlement;SG;Goal;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""Itzuliren naiz neure ilkhi naizen <etxera>""";Mt 12,44;itzuli;etxera;etxe;noun;etxe;inanim;building;SG;Goal;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""Haur bortxa zezaten haren krutzearen <eramaitera>.""";Mt 27,32;bortxatu;eramaitera;eraman;nmlz;eraman;inanim;;SG;Complement;allative;–ra;;;;inanim;L;E;1571;Archaic
Lç;"""Eta ethor zedin <Kapernaumera>.""";Mk 9,33;etorri;kapernaumera;kaparnaum;toponym;kaparnaum;inanim;settlement;SG;Goal;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""Eta <etxera> zenean, interroga zitzan""";Mk 9,33;izan;etxera;etxe;noun;etxe;inanim;building;SG;Direction;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""Eta ikhusirik fikotze bat bidearen gainean, ethor zedin <hartara>""";Mt 21,19;etorri;hartara;hura;pro;hura;inanim;vegetal;SG;Goal;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""fruktu bilha ethor zedin <hartara>, eta etzezan eriden.""";Lk 13,6;etorri;hartara;hura;pro;hura;inanim;vegetal;SG;Goal;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""zergatik behatzen duk <eure anaieren begiko fitsera>""";Mt 7,3;behatu;fitsera;fits;noun;fits;inanim;;SG;Complement;allative;–ra;;;;inanim;L;E;1571;Archaic
Lç;"""Ezen ethorriren dituk egunak <hire gainera>""";Lk 19,43;etorri;gainera;gain;postp;hi;human;human;SG;Goal;allative;–ra;;GEN_gain;time;metaphoric;L;E;1571;Archaic
Lç;"""Orduan eraman zezan <Jerusalemera>""";Lk 4,9;eraman;jerusalemera;jerusalem;toponym;jerusalem;inanim;settlement;SG;Goal;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""erran diraueat hire diszipuluei egotz lezaten <kanpora>""";Mk 9,18;egotzi;kanpora;kanpo;adv;kanpo;inanim;orientation;SG;Direction;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""khen adi, eta iraitz adi <itsasora>""";Mk 11,23;egotzi;itsasora;itsaso;noun;itsaso;inanim;area;SG;Goal;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""ethorten naizela fruktu bilha <fikotze hunetara>""";Lk 13,7;etorri;hunetara;fikotze;noun;fikotze;inanim;vegetal;SG;Goal;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""ethorten naizela <fruktu bilha> fikotze hunetara""";Lk 13,7;etorri;bila;fruktu;noun;fruktu;inanim;vegetal;SG;Purpose;absolutive;–Ø;;Ø_bila;human;real;L;E;1571;Archaic
Lç;"""utzitzazue haurtxoak enegana <ethortera>""";Mk 10,14;utzi;ethortera;etorri;nmlz;etorri;inanim;;SG;Complement;allative;–ra;;;;inanim;L;E;1571;Archaic
Lç;"""utzitzazue haurtxoak <enegana> ethortera""";Mk 10,14;etorri;enegana;ni;pro;ni;human;human;SG;Goal;allative;–gana;–rengana;;human;real;L;E;1571;Archaic
Lç;"""utzitzazue haurtxoak enegana <ethortera>""";Lk 18,16;utzi;ethortera;etorri;nmlz;etorri;inanim;;SG;Complement;allative;–ra;;;;inanim;L;E;1571;Archaic
Lç;"""utzitzazue haurtxoak <enegana> ethortera""";Lk 18,16;etorri;enegana;ni;pro;ni;human;human;SG;Goal;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""eztitugu hire izenean deabruak egotzi <kanpora>""";Mt 7,22;egotzi;kanpora;kanpo;adv;kanpo;inanim;orientation;SG;Direction;allative;–ra;;;spirit;real;L;E;1571;Archaic
Lç;"""Eta deithu izan zen Jesus ere, eta haren diszipuluak <ezteietara>.""";Jn 2,2;deitu;ezteietara;eztei;noun;eztei;inanim;event;PL;Complement;allative;–ra;;;;metaphoric;L;E;1571;Archaic
Lç;"""Ethor zitezen bada ofizierak <Sakrifikadore prinzipaletara> eta Fariseuetara""";Jn 7,25;etorri;prinzipaletara;printzipal;adj;sakrifikadore;human;occupation;PL;Goal;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""Ethor zitezen bada ofizierak Sakrifikadore prinzipaletara eta <Fariseuetara>""";Jn 7,25;etorri;fariseuetara;fariseu;noun;fariseu;human;ethnics;PL;Goal;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""Eta batzu erori izan dirade <lur onera>""";Mt 13,8;erori;onera;on;adj;lur;inanim;area;SG;Goal;allative;–ra;;;substance;real;L;E;1571;Archaic
Lç;""" idoki baitzezaten <ur ezpondara>. Eta jarririk bil zitzaten onak unzietara, eta gaixtoak kanporát iraitz zitzaten.""";Mt 13,48;edeki;ezpondara;ezponda;noun;ezponda;inanim;area;SG;Goal;allative;–ra;;;artifact;real;L;E;1571;Archaic
Lç;""" idoki baitzezaten ur ezpondara. Eta jarririk bil zitzaten onak <unzietara>, eta gaixtoak kanporát iraitz zitzaten.""";Mt 13,48;bildu;unzietara;ontzi;noun;ontzi;inanim;vessel;PL;Goal;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;""" idoki baitzezaten ur ezpondara. Eta jarririk bil zitzaten onak unzietara, eta gaixtoak <kanporát> iraitz zitzaten.""";Mt 13,48;eraitsi;kanporát;kanpo;adv;kanpo;inanim;orientation;SG;Direction;allative;–rat;;;human;real;L;E;1571;Archaic
Lç;"""hura benigno da <ingratetara> eta gaixtoetara.""";Lk 6,35;izan;ingratetara;ingrato;noun;ingrato;human;human;PL;Complement;allative;–ra;;;spirit;no;L;E;1571;Archaic
Lç;"""hura benigno da ingratetara eta <gaixtoetara>.""";Lk 6,35;izan;gaixtoetara;gaizto;noun;gaizto;human;human;PL;Complement;allative;–ra;;;spirit;no;L;E;1571;Archaic
Lç;"""Oha <Siloeko ikhuzgarrira>, eta garbi adi.""";Jn 9,11;joan;ikhuzgarrira;ikuzgarri;noun;ikuzgarri;inanim;building;SG;Goal;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""Lohi ezarri ukhan draut <neure begién gainera>""";Jn 9,15;ezarri;gainera;gain;postp;begi;inanim;body-part;PL;Goal;allative;–ra;;GEN_gain;substance;real;L;E;1571;Archaic
Lç;"""joan baitzedin <mendira> othoitz egitera""";Lk 6,12;joan;mendira;mendi;noun;mendi;inanim;area;SG;Goal;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""joan baitzedin mendira <othoitz egitera>""";Lk 6,12;joan;othoitz_egitera;otoitz_egin;nmlz;otoitz_egin;inanim;;SG;Purpose;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""Huná, ereille bat ilkhi zedin <ereitara>.""";Mk 4,3;jalgi;ereitera;erein;nmlz;erein;inanim;;SG;Purpose;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""goititu izan dirade soberatu izan zaizten zathietarik <hamabi saskitara>.""";Lk 9,17;goititu;saskitara;saski;noun;saski;inanim;container;indet;Goal;allative;–ra;;;substance;real;L;E;1571;Archaic
Lç;"""Sar zedin bada hekin <egoitera>.""";Lk 24,29;sartu;egoitera;egon;nmlz;egon;inanim;;SG;Purpose;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""Huná, igaiten gara <Jerusalemera>, eta gizonaren Semea libraturen zaie Sakrifikadore prinzipalei eta Skribei, eta hura kondemnaturen dute hiltzera.""";Mt 20,18;igan;jerusalemera;jerusalem;toponym;jerusalem;inanim;settlement;SG;Goal;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""Huná, igaiten gara Jerusalemera, eta gizonaren Semea libraturen zaie <Sakrifikadore prinzipalei> eta Skribei, eta hura kondemnaturen dute hiltzera.""";Mt 20,18;libratu;prinzipalei;printzipal;adj;sakrifikadore;human;occupation;PL;Recipient;dative;–ri;;;human;metaphoric;L;E;1571;Archaic
Lç;"""Huná, igaiten gara Jerusalemera, eta gizonaren Semea libraturen zaie Sakrifikadore prinzipalei eta <Skribei>, eta hura kondemnaturen dute hiltzera.""";Mt 20,18;libratu;skribei;eskriba;noun;eskriba;human;occupation;PL;Recipient;dative;–ri;;;human;metaphoric;L;E;1571;Archaic
Lç;"""Huná, igaiten gara Jerusalemera, eta gizonaren Semea libraturen zaie Sakrifikadore prinzipalei eta Skribei, eta hura kondemnaturen dute <hiltzera>.""";Mt 20,18;kondenatu;hiltzera;hil;nmlz;hil;inanim;;SG;Complement;allative;–ra;;;human;inanim;L;E;1571;Archaic
Lç;"""huná, igaiten gara <Jerusalemera>, eta gizonaren Semea libraturen da Sakrifikadore prinzipalén eta Skribén eskuetara, eta hiltzera kondemnaturen duté""";Mk 10,33;igan;jerusalemera;jerusalem;toponym;jerusalem;inanim;settlement;SG;Goal;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""huná, igaiten gara Jerusalemera, eta gizonaren Semea libraturen da <Sakrifikadore prinzipalén eta Skribén eskuetara>, eta hiltzera kondemnaturen duté""";Mk 10,33;libratu;eskuetara;esku;postp;sakrifikadore;human;occupation;PL;Recipient;allative;–ra;;GEN_esku;human;metaphoric;L;E;1571;Archaic
